word,hamcount,spamcount,invham,invspam
increase,373,558,1,1
increased,124,244,1,1
increases,100,120,1,1
increasing,114,166,1,1
increasingly,63,2,1,1
incredible,26,80,1,1
incredibly,34,6,1,1
incredimail,0,1,0,1
incredulity,0,22,0,1
incredulous,0,8,0,1
increment,32,0,1,0
incremental,20,48,1,1
incrementalism,2,0,1,0
incrementally,4,0,1,0
incremented,11,0,1,0
incrementifcorrect,1,0,1,0
incrementifnoresponse,1,0,1,0
incrementing,7,0,1,0
increments,21,14,1,1
incresae,2,18,1,1
increse,3,0,1,0
incriminate,0,2,0,1
incrimination,1,0,1,0
incroyable,0,1,0,1
incubated,2,0,1,0
incubation,3,0,1,0
incubativ,0,6,0,1
incubator,3,0,1,0
incubi,1,2,1,1
incubus,0,2,0,1
incuestionable,1,0,1,0
inculcate,0,8,0,1
inculcated,2,0,1,0
inculcateschumanntromboneof,0,6,0,1
inculcation,3,0,1,0
incumbe,1,0,1,0
incumbent,3,0,1,0
incumbents,1,0,1,0
incur,5,3,1,1
incure,0,3,0,1
incured,0,6,0,1
incurred,12,22,1,1
incurrer,0,2,0,1
incurring,4,2,1,1
incurs,4,0,1,0
incursion,0,4,0,1
incurvaria,6,0,1,0
incus,0,4,0,1
incw,1,0,1,0
incybkzwdyzwugaw,1,0,1,0
ind,18,8,1,1
inda,0,2,0,1
indco,0,4,0,1
indebted,3,0,1,0
indecent,6,6,1,1
indecipherable,0,4,0,1
indecisive,0,6,0,1
indecomposable,0,4,0,1
indeed,277,162,1,1
indefatigable,0,4,0,1
indefensible,0,6,0,1
indefinately,2,0,1,0
indefinite,5,0,1,0
indefinitely,14,20,1,1
indefinitly,5,0,1,0
indelible,2,0,1,0
indelicate,0,4,0,1
indelicately,1,0,1,0
indeling,2,0,1,0
indemnification,3,0,1,0
indemnify,1,3,1,1
indemnit,0,8,0,1
indent,116,226,1,1
indentation,32,0,1,0
indented,5,0,1,0
indentity,2,0,1,0
indents,1,0,1,0
indep,1,0,1,0
indepedent,1,0,1,0
independance,1,0,1,0
independant,11,0,1,0
independence,166,4,1,1
independent,175,634,1,1
independently,39,3,1,1
independents,8,0,1,0
indepently,1,0,1,0
inderjit,0,4,0,1
indescribable,2,0,1,0
indesign,5,28,1,1
indestructable,1,0,1,0
indeterminable,0,4,0,1
indeterminate,4,0,1,0
index,186,48,1,1
index_file,1,0,1,0
indexed,20,8,1,1
indexedcall,1,0,1,0
indexes,14,0,1,0
indexing,42,0,1,0
indexof,2,0,1,0
india,66,31,1,1
indian,44,6,1,1
indiana,125,1,1,1
indianapolis,20,0,1,0
indians,13,0,1,0
indiaphonecards,0,2,0,1
indiasbest,0,1,0,1
indic,21,0,1,0
indica,2,0,1,0
indicador,1,0,1,0
indicae,1,0,1,0
indicate,214,49,1,1
indicated,140,64,1,1
indicates,127,34,1,1
indicating,67,5,1,1
indication,45,0,1,0
indications,2,2,1,1
indicative,13,0,1,0
indicator,60,6,1,1
indicators,30,0,1,0
indices,8,4,1,1
indict,0,6,0,1
indicted,3,2,1,1
indicting,1,0,1,0
indictment,6,0,1,0
indictments,2,0,1,0
indies,3,0,1,0
indifference,3,0,1,0
indifferent,3,0,1,0
indigene,0,4,0,1
indigenes,0,1,0,1
indigenous,16,0,1,0
indigent,2,0,1,0
indigestion,0,2,0,1
indiginous,1,0,1,0
indignation,2,4,1,1
indignities,2,0,1,0
indignity,0,10,0,1
indigo,88,0,1,0
indigos,1,0,1,0
indirect,23,1,1,1
indirectly,25,0,1,0
indirectos,1,0,1,0
indiscoverable,0,2,0,1
indiscreet,0,2,0,1
indiscriminate,0,6,0,1
indisitnguishable,1,0,1,0
indispensable,1,0,1,0
indispensible,3,0,1,0
indispose,0,2,0,1
indisposed,1,0,1,0
indisputably,2,0,1,0
indistinguishable,24,2,1,1
individual,457,107,1,1
individualism,5,4,1,1
individualistic,4,0,1,0
individuality,4,2,1,1
individualized,2,0,1,0
individually,63,16,1,1
individuals,150,53,1,1
individuation,1,0,1,0
individuos,1,0,1,0
individusl,1,0,1,0
indnr,1,0,1,0
indo,7,0,1,0
indoctrinate,0,2,0,1
indoctrinated,1,0,1,0
indoctrinating,2,0,1,0
indoeuropean,0,2,0,1
indolence,13,0,1,0
indonesia,12,5,1,1
indonesian,8,0,1,0
indoor,8,4,1,1
indoors,6,0,1,0
indopak,0,1,0,1
indore,0,2,0,1
indosat,2,0,1,0
indow,1,0,1,0
indranil,10,0,1,0
indrastal,1,0,1,0
indu,2,0,1,0
indubitably,1,0,1,0
induce,16,0,1,0
induced,29,0,1,0
induces,6,0,1,0
inducing,9,0,1,0
induct,0,6,0,1
inductance,5,0,1,0
inductee,0,2,0,1
induction,11,0,1,0
inductive,3,0,1,0
inductor,35,0,1,0
indudablemente,2,0,1,0
indulge,1,0,1,0
indulgence,3,11,1,1
indulgent,1,4,1,1
indus,1,0,1,0
induscap,0,4,0,1
industrial,81,100,1,1
industrialised,2,0,1,0
industrialism,1,0,1,0
industrialist,0,8,0,1
industrialists,1,8,1,1
industrialized,1,0,1,0
industrias,1,0,1,0
industries,46,245,1,1
industrious,2,0,1,0
industry,362,755,1,1
industrywide,1,0,1,0
indutrial,0,2,0,1
indy,89,2,1,1
ine,1,16,1,1
ineducable,0,2,0,1
ineffability,1,0,1,0
ineffable,0,10,0,1
ineffective,7,2,1,1
inefficiencies,3,0,1,0
inefficient,15,4,1,1
ineficient,1,0,1,0
inelastic,1,0,1,0
inelegance,1,0,1,0
inelegant,4,4,1,1
ineluctably,1,0,1,0
inept,9,0,1,0
inequalities,12,0,1,0
inequality,17,0,1,0
inequitable,0,6,0,1
inequity,1,0,1,0
inequivalence,1,0,1,0
inergen,18,0,1,0
ineri,5,0,1,0
inert,13,4,1,1
inertia,24,6,1,1
inertial,11,0,1,0
inertialess,1,0,1,0
inertness,2,0,1,0
ines,6,2,1,1
inesc,1,2,1,1
inescapable,5,2,1,1
ineshakojitterbuggerbrowsegutenbergsmallpoxcocaannulethologydilapidatescre,0,4,0,1
inessential,1,0,1,0
inestim,0,18,0,1
inestimable,0,2,0,1
inet,19,42,1,1
inet_addr,5,0,1,0
inet_hosts,24,0,1,0
inet_ntoa,4,0,1,0
inet_zone_bind_smtp,21,0,1,0
inetallg,0,4,0,1
inetd,36,0,1,0
inetnebr,9,0,1,0
inetrleaved,1,0,1,0
inetu,0,2,0,1
inevitability,1,0,1,0
inevitable,18,0,1,0
inevitably,9,0,1,0
inexcusable,0,2,0,1
inexcusably,2,0,1,0
inexhaustible,0,2,0,1
inexistent,1,0,1,0
inexorably,0,38,0,1
inexpedient,0,2,0,1
inexpensive,157,0,1,0
inexpensively,2,0,1,0
inexperience,5,0,1,0
inexperienced,2,0,1,0
inexplicable,4,0,1,0
inexpressible,1,6,1,1
inextricably,2,0,1,0
inez,0,8,0,1
inf,64,3,1,1
infact,1,0,1,0
infamous,15,2,1,1
infamy,1,0,1,0
infancy,11,0,1,0
infant,24,2,1,1
infanticide,2,0,1,0
infantile,5,0,1,0
infantry,3,2,1,1
infantryman,0,4,0,1
infants,7,0,1,0
infared,15,0,1,0
infatuate,0,4,0,1
infatuation,3,0,1,0
infaunal,1,0,1,0
infblock,1,0,1,0
infeasible,0,2,0,1
infecciosa,2,0,1,0
infect,15,0,1,0
infected,67,15,1,1
infecting,4,0,1,0
infection,20,0,1,0
infections,8,0,1,0
infectious,1,0,1,0
infects,6,0,1,0
infeet,1,0,1,0
infer,10,2,1,1
inference,10,2,1,1
inferences,2,34,1,1
inferior,21,18,1,1
inferioridad,1,0,1,0
inferiority,0,36,0,1
infernal,3,0,1,0
inferno,47,6,1,1
inferred,5,10,1,1
inferring,0,2,0,1
infers,2,0,1,0
infersidelabel,1,0,1,0
infestation,3,0,1,0
infestations,2,0,1,0
infested,3,0,1,0
infesting,1,0,1,0
infi,48,0,1,0
infield,0,2,0,1
infighting,3,0,1,0
infiite,1,0,1,0
infill,0,2,0,1
infiltrate,2,2,1,1
infiltrated,1,0,1,0
infinet,5,0,1,0
infinex,0,1148,0,1
infinite,67,0,1,0
infinitely,8,0,1,0
infinitesimal,1,0,1,0
infinitive,0,8,0,1
infinitly,2,0,1,0
infinitum,1,32,1,1
infinity,5,0,1,0
infintely,1,0,1,0
infix,1,0,1,0
inflame,0,8,0,1
inflammatory,2,0,1,0
inflatable,4,0,1,0
inflate,8,2,1,1
inflate_blocks,2,0,1,0
inflate_trees_dynamic,1,0,1,0
inflated,9,1,1,1
inflation,9,218,1,1
inflationary,1,0,1,0
inflected,1,0,1,0
inflection,1,0,1,0
inflectional,2,0,1,0
inflections,1,2,1,1
inflexible,5,0,1,0
inflict,3,0,1,0
inflicted,4,0,1,0
inflicter,0,8,0,1
inflicting,2,0,1,0
inflight,9,0,1,0
inflow,2,4,1,1
influen,0,4,0,1
influencable,2,0,1,0
influence,65,13,1,1
influenced,30,1,1,1
influences,12,0,1,0
influent,0,2,0,1
influential,7,0,1,0
influentially,0,38,0,1
influenza,2,20,1,1
influx,4,0,1,0
info,950,2134,1,1
infobaz,2,0,1,0
infobit,0,2,0,1
infoclaim,0,2,0,1
infocom,21,0,1,0
infolded,1,0,1,0
infolinker,2,0,1,0
infomation,4,1,1,1
infomations,0,2,0,1
infomration,1,0,1,0
infonegocio,1,0,1,0
infonet,1,12,1,1
infonex,28,0,1,0
infopath,3,0,1,0
infor,4,0,1,0
inform,78,455,1,1
informa,3,0,1,0
informaci,7,8,1,1
informaciion,1,0,1,0
informacion,9,0,1,0
informaciones,4,0,1,0
informal,40,0,1,0
informally,4,0,1,0
informant,3,0,1,0
informar,4,0,1,0
informati,1,18,1,1
informatica,13,2,1,1
informatics,6,0,1,0
informatik,38,2,1,1
informatin,0,2,0,1
information,4205,1722,1,1
informational,2,12,1,1
informationon,1,0,1,0
informations,15,44,1,1
informationstechnik,1,0,1,0
informatique,4,0,1,0
informative,26,0,1,0
informaton,0,1,0,1
informazione,0,2,0,1
informed,124,155,1,1
informer,2,0,1,0
informing,15,2,1,1
informix,2,4,1,1
informs,15,0,1,0
infortunnatelly,1,0,1,0
infos,7,0,1,0
infoserv,3,0,1,0
infosite,1,0,1,0
infosnow,0,2,0,1
infosystems,3,0,1,0
infotech,1,0,1,0
infoweb,0,14,0,1
infra,44,0,1,0
infract,0,2,0,1
infralittoral,2,0,1,0
infraorder,3,0,1,0
infrared,215,8,1,1
infrarojo,1,0,1,0
infrastructural,1,0,1,0
infrastructure,113,73,1,1
infrastructures,5,0,1,0
infrastucture,5,0,1,0
infrequent,7,4,1,1
infrequently,8,0,1,0
infringe,1,4,1,1
infringed,0,2,0,1
infringement,88,0,1,0
infringements,2,0,1,0
infringes,1,0,1,0
infringing,7,0,1,0
infront,1,0,1,0
inftrees,2,0,1,0
infuriated,3,0,1,0
infuriating,1,0,1,0
infuriatingly,0,2,0,1
infuse,1,0,1,0
infused,0,2,0,1
infusion,2,34,1,1
infx,0,353,0,1
ing,23,62,1,1
ingdirect,0,2,0,1
inge,2,6,1,1
ingeneer,1,0,1,0
ingeniera,4,0,1,0
ingenieria,8,0,1,0
ingenieur,1,0,1,0
ingenieure,0,1,0,1
ingenieurschule,4,0,1,0
ingenious,1,2,1,1
ingenius,1,0,1,0
ingersoll,0,4,0,1
ingest,2,0,1,0
ingested,2,0,1,0
ingesting,3,0,1,0
ingestion,0,6,0,1
inggfw,3,0,1,0
inggrj,3,0,1,0
inggs,10,0,1,0
ingle,2,0,1,0
ingleburn,1,0,1,0
inglis,4,0,1,0
inglorious,3,4,1,1
ingolf,0,4,0,1
ingot,0,2,0,1
ingraham,2,0,1,0
ingrained,3,0,1,0
ingram,1,2,1,1
ingramlab,1,0,1,0
ingrao,15,0,1,0
ingrate,1,0,1,0
ingratitude,1,0,1,0
ingredent,1,0,1,0
ingredient,9,23,1,1
ingredients,5,28,1,1
ingres,1,0,1,0
ingreso,0,2,0,1
ingress,30,0,1,0
ingrian,3,0,1,0
ingrid,1,10,1,1
ingroup,2,0,1,0
inguina,0,4,0,1
inhabi,0,10,0,1
inhabitance,1,0,1,0
inhabitant,4,0,1,0
inhabitants,3,0,1,0
inhabited,4,0,1,0
inhabiting,1,0,1,0
inhabits,2,0,1,0
inhalable,1,0,1,0
inhalation,1,6,1,1
inhale,1,0,1,0
inherant,1,0,1,0
inherent,28,0,1,0
inherently,16,0,1,0
inherit,15,39,1,1
inheritance,10,20,1,1
inherited,8,10,1,1
inherits,1,0,1,0
inherittance,0,8,0,1
inhertance,0,4,0,1
inhibidores,2,0,1,0
inhibit,17,6,1,1
inhibited,2,0,1,0
inhibiting,0,18,0,1
inhibition,5,0,1,0
inhibitor,3,0,1,0
inhibitors,1,0,1,0
inhibitory,0,4,0,1
inhibits,0,28,0,1
inhis,0,6,0,1
inhofe,1,0,1,0
inholdingcowardiceoctagonalbarberrycontraryiiausteniteinvestordi,0,8,0,1
inhome,1,0,1,0
inhospitable,2,0,1,0
inhu,0,4,0,1
inhuman,2,0,1,0
inhumane,3,4,1,1
ini,19,0,1,0
inia,2,0,1,0
iniaue,0,2,0,1
inidicator,1,0,1,0
inifinex,0,267,0,1
inifo,1,0,1,0
inigo,1,0,1,0
inigoes,2,0,1,0
iniki,0,1,0,1
inillegiblebartonalisonrosemarydoorkeeperdunedinditzelbegincottonwoodchanc,0,8,0,1
inimit,1,18,1,1
inislt,2,0,1,0
init,117,0,1,0
init_expbd_servos,38,0,1,0
init_serial,3,0,1,0
init_servo,2,0,1,0
init_timing,1,0,1,0
initailize,2,0,1,0
inital,2,0,1,0
initalize,1,0,1,0
initally,2,0,1,0
initcode,3,0,1,0
initial,284,326,1,1
initialis,0,10,0,1
initialisation,2,0,1,0
initialise,9,0,1,0
initialised,2,0,1,0
initialising,1,0,1,0
initialization,26,0,1,0
initialize,49,0,1,0
initialize_comport,4,0,1,0
initialized,30,0,1,0
initializer,4,0,1,0
initializers,2,0,1,0
initializes,8,0,1,0
initializing,25,0,1,0
initially,61,16,1,1
initials,4,34,1,1
initialzie_module,1,0,1,0
initiate,32,6,1,1
initiated,30,8,1,1
initiates,9,0,1,0
initiating,5,0,1,0
initiation,26,0,1,0
initiative,29,3,1,1
initiatives,26,16,1,1
initiatize,3,0,1,0
initiatl,1,0,1,0
initiator,2,0,1,0
initimately,1,0,1,0
inits,3,0,1,0
initserial,1,0,1,0
iniutj,1,0,1,0
inivf,1,0,1,0
iniww,1,0,1,0
inj,1,0,1,0
injdi,2,0,1,0
inject,21,0,1,0
injected,5,1,1,1
injecting,2,0,1,0
injectio,0,8,0,1
injection,9,48,1,1
injective,2,0,1,0
injector,25,0,1,0
injectors,1,0,1,0
injeries,1,0,1,0
injoyment,2,0,1,0
injudicious,0,4,0,1
injunction,10,0,1,0
injuran,0,4,0,1
injured,2,0,1,0
injuries,7,2,1,1
injury,4,10,1,1
injustice,3,2,1,1
injustices,3,0,1,0
ink,30,2,1,1
inkcycle,0,2,0,1
inkebb,0,2,0,1
inkind,2,0,1,0
inkinen,1,0,1,0
inkjet,0,1,0,1
inkjets,0,1,0,1
inkling,3,0,1,0
inklusive,0,2,0,1
inko,0,4,0,1
inks,2,0,1,0
inktome,1,0,1,0
inkxn,1,0,1,0
inlaid,0,4,0,1
inland,12,2,1,1
inlay,0,2,0,1
inlb,0,2,0,1
inlcuding,1,0,1,0
inle,0,4,0,1
inlet,4,0,1,0
inlets,1,0,1,0
inline,66,2,1,1
inlined,1,0,1,0
inlining,3,0,1,0
inlvrc,1,0,1,0
inlwo,1,0,1,0
inm,1,0,1,0
inma,1,0,1,0
inmaculada,3,0,1,0
inman,2,2,1,1
inmarsat,9,0,1,0
inmate,38,2,1,1
inmates,41,0,1,0
inmature,1,0,1,0
inmuebles,0,2,0,1
inmunologia,1,0,1,0
inmxn,1,0,1,0
inn,15,18,1,1
innards,3,4,1,1
innate,0,2,0,1
inncest,0,4,0,1
innches,0,2,0,1
inner,67,29,1,1
innercite,1,0,1,0
innerdive,2,0,1,0
innerhost,0,2,0,1
innerloop,3,0,1,0
innermost,2,0,1,0
innet,1,0,1,0
inning,3,0,1,0
innings,2,0,1,0
innning,1,0,1,0
innnocent,0,6,0,1
inno,0,14,0,1
innoccent,0,2,0,1
innoceent,0,8,0,1
innocence,19,0,1,0
innocent,51,10,1,1
innocenti,1,0,1,0
innocently,3,0,1,0
innocentt,0,2,0,1
innocenzo,0,4,0,1
innocuous,5,0,1,0
innocuously,1,0,1,0
innokenti,0,6,0,1
innovate,1,0,1,0
innovation,25,42,1,1
innovations,10,8,1,1
innovative,40,81,1,1
innovator,1,0,1,0
innovators,6,0,1,0
innovatrice,0,10,0,1
innrknl,0,2,0,1
inns,1,0,1,0
innsbruck,1,0,1,0
innuendo,1,6,1,1
innumerable,1,1,1,1
ino,1,4,1,1
inoculation,1,0,1,0
inod,0,2,0,1
inode,1,32,1,1
inoi,0,2,0,1
inoperable,1,2,1,1
inoperational,3,0,1,0
inoperative,3,0,1,0
inorbitt,0,4,0,1
inorder,7,0,1,0
inordinate,0,4,0,1
inorganic,5,0,1,0
inos,0,2,0,1
inotes,5,0,1,0
inouye,2,0,1,0
inp,4,0,1,0
inpe,0,2,0,1
inperfect,0,2,0,1
inplant,2,0,1,0
inport,2,0,1,0
inportb,5,0,1,0
inpqxcpjwczj,0,2,0,1
inproceedings,4,0,1,0
inproduction,6,0,1,0
inproper,1,0,1,0
inproved,1,0,1,0
inptihuohj,0,1,0,1
input,1489,287,1,1
input_j,2,0,1,0
inputdevice,72,0,1,0
inputdevices,1,0,1,0
inputs,365,0,1,0
inputted,2,0,1,0
inputting,11,0,1,0
inqibzyxlzijfldmvyewjvzhkgcxvpzxqgzm,1,0,1,0
inquery,1,0,1,0
inquire,8,0,1,0
inquired,3,88,1,1
inquirers,2,0,1,0
inquirery,3,0,1,0
inquires,2,2,1,1
inquiries,24,44,1,1
inquiring,3,44,1,1
inquiry,54,12,1,1
inquisition,3,0,1,0
inquisitive,1,40,1,1
inquisitor,1,0,1,0
inquisitors,1,0,1,0
inquistioned,1,0,1,0
inr,17,0,1,0
inra,1,0,1,0
inre,11,0,1,0
inreach,65,4,1,1
inresolvers,1,0,1,0
inria,17,0,1,0
inroad,1,0,1,0
inroads,1,0,1,0
inrs,18,0,1,0
ins,178,0,1,0
insance,1,0,1,0
insane,16,2,1,1
insanely,1,13,1,1
insanity,3,0,1,0
insar,1,0,1,0
insbesondere,0,2,0,1
inscc,54,0,1,0
inschool,1,0,1,0
inscribe,0,4,0,1
inscribed,2,0,1,0
inscripted,1,0,1,0
inscriptions,2,2,1,1
inscrire,0,20,0,1
inscrutable,0,2,0,1
insd,0,4,0,1
insdead,1,0,1,0
insead,2,0,1,0
insect,12,16,1,1
insecta,1,0,1,0
insecticides,1,0,1,0
insects,17,0,1,0
insecure,13,0,1,0
insecurely,2,0,1,0
insel,1,0,1,0
inseminated,1,0,1,0
insensitive,13,0,1,0
inseparable,0,2,0,1
inserite,0,2,0,1
inserm,1,0,1,0
insert,136,2,1,1
insertation,1,0,1,0
inserted,65,0,1,0
inserting,31,0,1,0
insertion,23,2,1,1
insertions,1,0,1,0
insertpos,6,0,1,0
inserts,11,0,1,0
inset,1,4,1,1
insets,1,0,1,0
inshore,4,0,1,0
inside,392,240,1,1
insideout,1,0,1,0
insider,6,30,1,1
insiders,1,0,1,0
insides,2,0,1,0
insidious,1,2,1,1
insight,62,24,1,1
insightbb,0,46,0,1
insightful,9,4,1,1
insights,69,0,1,0
insignia,5,0,1,0
insignificance,2,0,1,0
insignificant,13,0,1,0
insist,8,8,1,1
insistance,2,0,1,0
insisted,10,6,1,1
insistence,1,0,1,0
insistent,0,4,0,1
insisting,4,0,1,0
insistir,1,0,1,0
insists,4,0,1,0
insite,3,0,1,0
insitute,2,0,1,0
insitution,1,0,1,0
insitutions,3,0,1,0
insmod,7,0,1,0
inso,0,4,0,1
insofar,2,0,1,0
insoft,2,0,1,0
insoftmail,1,0,1,0
insolencies,1,0,1,0
insolent,0,2,0,1
insoluble,0,2,0,1
insolvent,0,2,0,1
insom,2,0,1,0
insomnia,4,0,1,0
insomniac,1,0,1,0
inspect,9,4,1,1
inspecta,1,0,1,0
inspected,3,0,1,0
inspecting,1,0,1,0
inspection,9,0,1,0
inspections,6,0,1,0
inspector,6,2,1,1
inspectors,13,0,1,0
inspects,1,0,1,0
inspiration,36,0,1,0
inspirational,1,14,1,1
inspire,10,2,1,1
inspired,24,0,1,0
inspires,1,2,1,1
inspiring,8,0,1,0
inspirion,1,0,1,0
inspirition,7,0,1,0
inspiron,29,2,1,1
inspirons,5,0,1,0
inspite,3,0,1,0
insppiration,1,0,1,0
inspriron,1,0,1,0
insrruction,3,0,1,0
insructions,1,0,1,0
inst,19,0,1,0
insta,0,2,0,1
instability,24,1,1,1
instable,1,0,1,0
instacal,27,0,1,0
instacall,4,0,1,0
instalar,0,26,0,1
instalations,1,0,1,0
instalcal,1,0,1,0
install,415,4,1,1
installall,4,0,1,0
installation,159,3,1,1
installations,20,0,1,0
installboot,2,0,1,0
installed,510,0,1,0
installer,17,0,1,0
installers,2,0,1,0
installfamily,9,0,1,0
installfont,26,0,1,0
installfonts,2,0,1,0
installing,140,0,1,0
installment,1,0,1,0
installrawfont,1,0,1,0
installs,9,0,1,0
instance,200,8,1,1
instances,65,1,1,1
instant,66,168,1,1
instantaneous,11,7,1,1
instantaneously,3,0,1,0
instantation,1,0,1,0
instantiate,1,4,1,1
instantiated,3,0,1,0
instantiation,3,0,1,0
instantiations,3,0,1,0
instantly,19,61,1,1
instantously,6,0,1,0
instapundit,1,0,1,0
instate,1,0,1,0
instated,1,0,1,0
instead,883,141,1,1
insteafd,1,0,1,0
instep,0,4,0,1
instict,1,0,1,0
instigate,0,4,0,1
instigated,2,0,1,0
instigators,1,0,1,0
instilled,1,0,1,0
instinct,11,4,1,1
instincts,2,0,1,0
instinctual,0,2,0,1
instit,1,0,1,0
instititute,1,0,1,0
instititution,1,0,1,0
institut,30,0,1,0
institute,737,16,1,1
instituted,2,2,1,1
institutes,18,0,1,0
instituteus,1,0,1,0
instituting,5,0,1,0
institutio,0,2,0,1
institution,106,98,1,1
institutional,31,88,1,1
institutionalization,1,0,1,0
institutionalize,1,0,1,0
institutionalized,3,0,1,0
institutionally,1,0,1,0
institutionen,50,0,1,0
institutions,67,21,1,1
instituto,15,0,1,0
instituut,3,0,1,0
inston,31,0,1,0
instr,1,0,1,0
instrcts,1,0,1,0
instrested,1,0,1,0
instrictions,1,0,1,0
instrinsic,1,0,1,0
instruct,26,24,1,1
instructed,24,1,1,1
instructg,0,6,0,1
instructing,14,0,1,0
instruction,164,42,1,1
instruction_list,4,0,1,0
instructional,17,0,1,0
instructiond,2,0,1,0
instructions,452,60,1,1
instructor,28,1,1,1
instructors,19,0,1,0
instructruction,1,0,1,0
instrument,52,2,1,1
instrumental,11,0,1,0
instrumentality,1,0,1,0
instrumentation,22,0,1,0
instruments,104,0,1,0
instrusive,1,0,1,0
instrustuin,1,0,1,0
instuction,0,1,0,1
instuctional,1,0,1,0
instute,1,0,1,0
instyle,1,0,1,0
instype,0,1,0,1
insubria,4,0,1,0
insufficicient,1,0,1,0
insufficiency,1,0,1,0
insufficient,18,12,1,1
insufficiently,1,0,1,0
insuffisances,1,0,1,0
insular,1,2,1,1
insulare,1,0,1,0
insularity,3,0,1,0
insulated,6,0,1,0
insulating,5,0,1,0
insulation,17,42,1,1
insulator,2,0,1,0
insulin,0,8,0,1
insult,13,2,1,1
insulted,3,0,1,0
insulting,3,2,1,1
insults,7,0,1,0
insurace,1,0,1,0
insurance,95,68,1,1
insurances,1,0,1,0
insure,16,4,1,1
insured,2,36,1,1
insurer,0,2,0,1
insurers,4,0,1,0
insures,5,0,1,0
insuring,7,0,1,0
insurrect,0,2,0,1
insystem,5,0,1,0
int,889,138,1,1
int_init,2,0,1,0
intact,18,8,1,1
intagli,0,4,0,1
intake,10,18,1,1
intall,1,0,1,0
intalled,1,0,1,0
intangable,1,0,1,0
inte,0,50,0,1
intead,1,0,1,0
intec,27,0,1,0
intech,1,0,1,0
inteested,1,0,1,0
inteface,3,0,1,0
inteference,1,0,1,0
integer,105,0,1,0
integers,41,0,1,0
integra,1,0,1,0
integrability,1,0,1,0
integracion,1,0,1,0
integral,33,0,1,0
integrals,1,0,1,0
integrate,30,6,1,1
integrated,113,62,1,1
integratel,1,0,1,0
integrates,6,0,1,0
integrating,19,1,1,1
integration,56,13,1,1
integrative,9,0,1,0
integrator,2,0,1,0
integrators,0,2,0,1
integretel,8,0,1,0
integrety,2,0,1,0
integrity,46,20,1,1
integument,0,2,0,1
intel,160,18,1,1
intelectual,1,0,1,0
inteligence,1,0,1,0
inteligent,2,0,1,0
intelignet,0,12,0,1
intellatools,1,0,1,0
intellect,2,0,1,0
intellectual,72,14,1,1
intellectually,3,0,1,0
intellectuals,8,0,1,0
intellectuels,4,0,1,0
intellex,0,2,0,1
intelli,2,0,1,0
intellia,0,4,0,1
intellieye,5,0,1,0
intelligence,206,6,1,1
intelligencer,1,0,1,0
intelligent,104,12,1,1
intelligently,18,0,1,0
intelligentsia,0,2,0,1
intelligetnt,1,0,1,0
intelligible,1,0,1,0
intellimar,0,2,0,1
intellistation,1,0,1,0
intellution,9,0,1,0
intelnet,0,1,0,1
intelsat,6,0,1,0
intenational,1,0,1,0
intend,88,209,1,1
intendaudrey,0,4,0,1
intended,285,94,1,1
intending,21,0,1,0
intends,26,28,1,1
intenralize,1,0,1,0
intense,29,144,1,1
intensified,1,0,1,0
intensifies,0,2,0,1
intensions,0,2,0,1
intensities,6,0,1,0
intensity,29,0,1,0
intensive,41,8,1,1
intensively,4,0,1,0
intent,35,56,1,1
intented,1,0,1,0
intention,30,212,1,1
intentional,62,54,1,1
intentionally,8,0,1,0
intentioned,1,0,1,0
intentions,16,2,1,1
intents,2,0,1,0
inteqrated,0,4,0,1
inter,87,72,1,1
interac,3,0,1,0
interact,52,0,1,0
interacted,4,0,1,0
interactif,4,0,1,0
interacting,11,0,1,0
interaction,101,0,1,0
interactions,36,4,1,1
interactiove,1,0,1,0
interactive,494,111,1,1
interactively,6,0,1,0
interactivemedia,0,12,0,1
interactives,0,6,0,1
interactivity,6,0,1,0
interacts,8,0,1,0
interactve,1,0,1,0
interaid,0,2,0,1
interannual,1,0,1,0
interations,3,0,1,0
interative,1,0,1,0
interaxion,0,2,0,1
interbusiness,0,228,0,1
intercafe,1,0,1,0
intercai,25,0,1,0
intercalibration,1,0,1,0
intercarrier,1,0,1,0
intercative,1,0,1,0
intercept,19,0,1,0
intercepted,5,0,1,0
intercepting,3,0,1,0
interception,1,0,1,0
interceptor,2,2,1,1
interchangable,2,0,1,0
interchange,57,0,1,0
interchangeable,6,0,1,0
interchanging,2,0,1,0
intercharacter,2,0,1,0
interclass,2,0,1,0
intercom,3,2,1,1
interconnect,11,6,1,1
interconnected,0,4,0,1
interconnectedness,2,0,1,0
interconnection,6,0,1,0
interconnections,3,0,1,0
interconnectivity,0,2,0,1
intercontinental,1,8,1,1
intercooled,1,0,1,0
intercourse,2,29,1,1
interculturalite,1,0,1,0
interdelay,4,0,1,0
interdidal,1,0,1,0
interdisciplinaire,1,0,1,0
interdisciplinary,38,0,1,0
intere,1,0,1,0
intereested,1,0,1,0
interequity,0,14,0,1
interes,8,0,1,0
interesada,2,0,1,0
interesed,1,0,1,0
interessant,1,0,1,0
interessantes,0,2,0,1
interesse,2,2,1,1
interessent,1,0,1,0
interesses,0,2,0,1
interessieren,0,2,0,1
interessiert,0,4,0,1
interest,557,456,1,1
intereste,2,0,1,0
interested,1058,293,1,1
interesti,1,0,1,0
interesting,621,203,1,1
interestingly,22,0,1,0
interestng,1,0,1,0
interests,63,13,1,1
interet,1,0,1,0
interevent,1,0,1,0
